feature_id,R187,R224,R229,R239,R252,R269,R279,R284,R300,R306,R308,R310,R314,R326,R333,R335,R338,R346,R363,R370,R373,R374,R375,R392,R396,R409,R411,R415,R424,R426,R186,R217,R218,R225,R233,R260,R266,R267,R288,R290,R297,R319,R353,R354,R369,R391,R416,R419,R428
Q8N357,5486.63,9440.446667,7823.27,8352.756667,10100.89667,7399.476667,9731.766667,13497.83333,6060.35,9664.466667,9012.443333,11174.27333,8262.873333,9400.903333,8926.55,9145.57,11053.27,7644.683333,13725.81333,10131.36333,7518.063333,11444.53333,9398.833333,9132.976667,17083,8231.9,10020.24,9726.443333,9945.25,14891.93333,10749.22333,14291.43333,9063.953333,11198.26,13231.16667,11967.6,14013.79667,11767.01,13559.15,8522.396667,8843.963333,11799.76667,12083.83,13179.33667,9884.166667,11344.39,12113.36333,10460.35667,12758
Q8N370,9948.36,21870.1,14163.56667,13170.76667,14477.16667,13743.20333,6871.34,15396.26667,13160.06667,12623.01333,14670.83333,16860.2,10531.525,19936.03333,11831.5,6838.185,21096.53333,15304.4,15470.03333,14248.63333,14830.2,14530.73333,22774.33333,13685.63333,20850.7,9301.26,16664.26667,17651.76667,13651,18159.16667,15585.16667,15691.83333,20050.5,23782.9,18402.2,17368.3,17697.63333,18667.5,19694.26667,17724.66667,9904.243333,20864.63333,23319.86667,17404.16667,10975.75,17834.83333,19162.76667,32251.16667,12950.93667
Q8N371,1870.93,1579.43,1041.67,2330.065,1618.291,1152.02,1028.54,956.352,1524.075,1686.64,1852.46,1884.94,3840.82,2665.85,1805.8785,408.341,2143.33,1596.6,945.787,2497.675,1304.14,2822.4,NA,1977.895,NA,1553.81,468.867,1521.11,NA,NA,2391.36,1559.12,1601.69,1811.51,1369.785,1925.12,1353.15,2563.645,1289.43,1434.913333,2428.183333,1337.2,1107.01,1136.2,1158.99,1218.3145,1351.08,NA,1557.975
Q8N387,1010.58,NA,NA,692.1235,NA,NA,1214.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.42,NA,NA,NA,NA,1555.09,NA,NA,823.4945,NA,926.244,NA,496.971,NA,286.116,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q8N392,22471.66667,14555,16239.23333,16463.13333,13929.7,16685.36667,27065.7,15031.36667,19634.13333,18910.36667,12261.36667,14617.35,13786.5,14381.23333,17800.13333,18623.4,16562.53333,17222.63333,13801.46667,13286.56667,22063,15491.93333,18122.03333,19926.7,11783.1,12111.2,13754.8,20049,17361,17596.23333,15661.8,14694.9,17677.6,13609.16667,16010.8,11997.16667,12312.5,10012.85333,14675.36667,15665.73333,16564.4,14374.83333,14298.13333,14860.03333,17299.9,19355.73333,18282.63333,12821.93333,13750.43333
Q8N398,63538.7,87752.06667,100962.2667,93950,87864.2,78171.26667,51603.96667,84715.56667,107917.8,95425.73333,99539.73333,113349,97140.56667,109377,83793.4,43423.7,126202.3333,100807.5,89046.9,111139.6667,78256.16667,85734.13333,66981.3,133252.6667,116438,80614.1,111494.6667,88693.26667,68514.83333,105706.6667,83216.96667,82380.36667,74735.5,65691.53333,114517.3333,66154,95276.3,104704.6667,111661,96586.83333,88778.73333,99552.66667,100970.8333,115052.6667,80766.9,81976.13333,68281.8,74781.93333,120644.3333
Q8N3C0,19245.3,21989.03333,19949.43333,18599.7,20077.33333,20245.46667,18338.46667,21335.16667,19798.76667,20342.86667,20185.86667,24914.76667,22997.53333,19053.66667,21279.43333,20633.23333,20590.5,21653.1,17459.5,18824.8,20495.76667,19809.7,19922.8,20090.73333,16254.63333,20948.33333,21917.16667,19849.33333,20209.66667,20719.43333,17775.23333,20324.8,19272.83333,20130.06667,19507.9,14240.23333,22416.36667,20563.73333,20493.8,17402.2,18184.6,21853.26667,23132.16667,20468.03333,20708.53333,19903.13333,21238.06667,18951.53333,19797.6
Q8N3C7,162.4675,474.1885,430.908,234.0566667,245.8405,316.607,230.86,160.756,NA,184.2669,394.509,64.7208,444.714,468.4426667,220.2391,230.44,266.455,102.76855,335.0775,138.2191667,317.2363333,369.826,313.4075,NA,22.2623,285.494,NA,340.3453333,306.479,231.8985,246.299,112.8004333,309.116,346.264,436.7433333,196.5369,246.6286667,403.3776667,182.2613333,244.1613333,191.1326667,122.91615,255.22,427.2726667,436.2205,343.431,165.5974333,530.212,482.941
Q8N3D4,3573.125,3546.66,1940.145,3263.473333,4338.203333,2773.03,3353.26,3091.61,2714.57,4307.165,3654.996667,5589.48,4796.316667,2676.97,2987.175,3090.54,1355.35,3550.996667,2016.31,2335.609,3365.443333,3026.903333,2853.05,3395.506667,2469.45,4950.926667,3431.456667,3058.7,3104.51,3544.906667,3506.615,4260.523333,2677.08,4070.333333,3485.76,5612.393333,3587.493333,3664.643333,3549.69,5125.093333,3513.923333,2477.65,708.927,3201.896667,2746.85,4540.333333,3904.293333,2874.153333,3522.016667
Q8N3F0,3935.14,4889.226667,4098.885,5816.37,4944.76,6874.316667,2115.93,5069.6,4618.475,5330.95,5141.87,NA,4745.47,6908.666667,7621.666667,3698.86,6573.756667,4665.505,6747.133333,5503.946667,5422.066667,5798.183333,2985.1,8144.876667,8130.83,6271.213333,5055.06,5584.206667,4846.723333,8167.54,5222.27,5762.31,4837.81,5810.1,5127.743333,4147.096667,6174.036667,6069.11,5840.39,6105.413333,6846.093333,5980.29,5837.185,7460.925,8664.23,7904.53,4691.486667,7036.626667,6398.276667
Q8N3F8,4137.913333,2614.556667,2783.253333,2350.75,3333.31,3526.503333,4315.68,1557.63,3019.786667,3380.416667,3177.28,3593.86,2809.23,6718.2,7069.99,4192.57,1798.76,2442.935,1912.3975,4990.99,2550.56,2663.44,1834.73,10168.69,NA,2616.46,2387.84,2625,2669.85,1400.24,2217.273333,2283.105,2544.86,2986.363333,1193.8,2824.636667,2201.773333,1868.73,2327.8,3622.91,2346.373333,1382.88,2176.936667,NA,2050.63,NA,2764.54,2710.815,3063.58
Q8N3I7,4204.27,8999.31,5210.43,NA,4070.78,NA,6076.895,NA,5484.62,4642.34,6289.185,NA,NA,NA,5797.41,NA,7011.58,NA,5548.15,7646.32,6146.73,4670.016667,6264.9,4074.25,3706.77,5395.525,6705.53,5498,NA,7606.255,5343.41,6889.91,NA,7965.77,5442.9,6245.02,7045.82,5846.565,5520.42,NA,5795.91,6243.45,4802.83,NA,NA,7480.005,5636.843333,5210.516667,7688.955
Q8N3J5,5223.133333,7056.306667,3914.516667,6069.026667,4882.91,5833.81,5967.336667,5244.495,5958.216667,9235.67,5959.176667,5709.095,6449.563333,7850.503333,5681.566667,2655.783,8180.936667,6197.416667,6908.94,4668.926667,5234.816667,4024.44,4526.02,4700.16,4104.97,6391.023333,6821.643333,5434.226667,4433.15,6781.703333,5746.27,4970.77,7132.93,6864.273333,5325.953333,3246.02,6221.296667,4359.76,8469.386667,6334.383333,8553.456667,12465.9,18479.7,7051.07,2176.49,8077.306667,5262.863333,6053.02,4742.58
Q8N3P4,8908.433333,9914.553333,9701.583333,8751.37,9649.116667,9279.053333,8776.33,9457.803333,9316.52,10802.96667,10050.89333,10967.1,11185.26667,10050.64,10485.64,7866.23,10948.73333,11247.5,9145.986667,11018.36667,9116.753333,8946.45,8794.083333,10298.92667,11296.76667,10538.35667,11080.43333,11079.79,9026.02,10657.96667,10074.15,8474.24,8354.85,10147.59333,8995.403333,8166.303333,10351.68667,10145.58667,10352.39,9260.78,8976.97,11451.03333,10213.19667,10063.95667,10499.73333,10323.55667,10793.06667,8587.656667,11648.02667
Q8N3R9,5494.383333,5187.013333,4376.943333,5330.14,4713.033333,4721.58,5669.016667,4007.876667,4273.186667,5699.963333,5215.12,5688.33,4147.256667,4622.95,4000.746667,5255.69,3534.483333,4787.793333,3574.916667,3986.556667,4301.306667,4376.583333,5597.153333,4765.336667,3994.93,4824.576667,3781.416667,3918.893333,5082.79,3726.556667,5199.29,6704.816667,5349.21,5239.96,5483.856667,5156.05,3878.053333,4118.193333,5137.383333,5108.553333,5060.263333,3899.843333,5294.76,4522.046667,3678.86,4500.016667,4740.223333,3576.015,4906.603333
Q8N3U4,9686.916667,10678.92,9813.863333,10442.16333,10295.04,11005.16667,8927.953333,10064.72333,11056.26667,10783.73667,9015.606667,10138.45,10295.65667,10033.11,10155.31333,9365.333333,10174.60667,10156.13333,9889.566667,11347.53333,10110.45333,11382.36667,10435.60333,11215.53667,6259.616667,10522.8,10217.20667,10544.23,8690.06,7932.376667,8545.373333,10465.4,9525.463333,9241.063333,9671.88,7943.173333,9888.78,9379.386667,10382.66667,9607.253333,10553.31333,9772.743333,7484.043333,9949.746667,9707.24,10246.82333,9934.046667,8949.586667,9888.183333
Q8N3V7,17761.2,17784.3,18775.16667,16858.66667,16677.86667,17742.03333,16867.96667,17275.93333,20548.26667,20386.2,22351.03333,17141.15,23608,21770.63333,18299.96667,21548.53333,15200.66667,20981.73333,16734.13333,15397.2,17611.16667,22386.3,15262.33333,18345,11429.4,22878.4,24367.3,23543.4,18619.06667,23803.23333,18634.6,18375.06667,14691.83333,18701.43333,21077.06667,16274.3,20004.26667,17413.43333,18387.9,17680.73333,22551.73333,19083.6,15513.1,21207.5,16201.8,20980.43333,18160.4,15102.66667,19868.73333
Q8N3X1,4245.323333,3482.123333,3076.26,3813.663333,3783.726667,3447.503333,4348.656667,2321.466667,2106.236667,3222.005,3417.78,3793.68,4172.56,2488.94,3135.77,3790.64,2413.825,3170.343333,2842.076667,2609.28,2826.416667,3484.003333,2990.88,2492.646667,NA,2927.896667,3677.32,2265.5,3537.026667,1491.385,3746.616667,3460.453333,3163.883333,3197.346667,4135.783333,3763.576667,3648.926667,2400.083333,3252.403333,3934.753333,2993.666667,3778.46,2255.57,3230.453333,4492.163333,2871.723333,3694.03,3171.726667,3510.103333
Q8N3X6,NA,NA,4223.99,NA,NA,NA,4888.03,3678.64,2781.305,NA,NA,NA,NA,NA,5088.1,5362.12,NA,3771.716667,NA,2907.3,NA,NA,NA,NA,NA,2929.74,6333.025,NA,NA,1524.97,NA,NA,NA,NA,3585.18,NA,NA,3643.4,NA,NA,NA,NA,NA,NA,2744.71,NA,4688.81,3700.2,4161.52
Q8N3Y1,3082.305,2590.976667,3247.146667,1883.669333,2094.486667,2515.85,2674.36,2522.996667,2722.153333,1654.49,1859.346667,1039.1695,2199.97,1963.573333,2323.566667,1270.5135,1838.645333,2271.966667,2543.686667,1643.67,1640.413333,3999.68,1826.945,2095.213333,NA,2622.603333,2403.643333,2779.666667,3193.183333,2257.273333,2301.156667,3169.956667,2745.626667,2215.216667,2561.093333,1900.03,2609.183333,2324.29,2227.243333,3100.033333,1947.943333,1688.61,1882.463333,2563.39,2476.16,2386.53,2431.413333,2445.656667,1689.91
Q8N3Y3,2349.653333,2793.64,2656.636667,3288.216667,4214.99,3449.06,2886.66,3305.866667,3034.51,3045.01,4432.486667,2962.52,1983.24,3624.35,3347.593333,3063.523333,2820.216667,4087.88,2085.523333,3749.486667,3483.4,2457.236667,3311.776667,3154.713333,4637.75,3411.34,2340.83,2921.83,1225.3755,3125.61,2413.993333,3268.763333,2402.673333,1211,3620.7,2156.183333,2547.676667,2687.63,3208.61,3022.23,2783.246667,2784.413333,6186.4,2353.366667,1789.73,2797.883333,2537.01,3896.843333,3637.55
Q8N3Z3,2686.406667,1548.215,3122.323333,2821.045,2876.346667,1337.175,2909.533333,3344.33,2108.53,2260.683333,1834.226667,2021.527,2934.75,2696.486667,2722.83,1465.56,2326.355,2598.05,2458.73,2675.44,2351.96,1708.613333,5647.71,2178.83,NA,1747.21,2141.76,2150.74,NA,1364.53,3283.215,2880.685,2316.2,2772.823333,2210.31,1675.43,2260.313333,2642.54,2708.006667,2383.533333,1876.98,2617.606667,3591.48,1977.773333,3608.6,2707.233333,2315.613333,2291.325,NA
Q8N414,2139.06,2943.9,2916.776667,2781.196667,3553.226667,3623.813333,1455.005667,2390.316667,2624.483333,3097.843333,3290.023333,3678.32,3069.056667,2862.54,3176.246667,2567.333333,1921.31,2600.08,1903.366667,2783.563333,1825.046667,2580.32,1991.389333,2939.063333,NA,2508.026667,2923.516667,2794.27,1863.193333,1844.260333,2859.856667,2858.706667,2468.14,2679.66,3707.62,2257.15,3340.97,2383.44,3701.4,3523.786667,3066.26,4070.306667,2224.383333,3217.033333,2708.01,2391.737667,2460.363333,4560.956667,1021.413
Q8N442,3772.763333,4774.32,3309.15,4408.68,3674.793333,4548.853333,4264.143333,3218.25,4401.81,4313.066667,4970.853333,5211.46,2817.65,4126.22,4413.2,2901.853333,4115.636667,3963.806667,3336.063333,4164.88,4206.223333,4504.48,3756.92,5000.106667,3713.803333,4141.92,3380.79,4221.763333,3493.96,3533.103333,3512.626667,3644.086667,4144.543333,3916.24,4095.26,3413.843333,3958.786667,3839.083333,4871.223333,4538.253333,4346.32,6238.866667,9289.013333,4753.09,3661.373333,4259.573333,4198.09,3591.473333,4847.31
Q8N461,2327.295,2805.053333,3035.126667,2547.476667,2079.48,3285.33,NA,2393.59,NA,2751.97,2918.53,NA,2177.51,2835.35,2130.97,NA,2436.575,3185.915,2594.2,3048.45,2425.825,3260.076667,NA,2469.34,NA,2220.896667,1475.81,4631.68,2419.835,NA,3218.39,2660.745,3811.265,3723.055,2750.74,NA,2687.32,3130.53,3258.23,3791.96,2442.92,3097.665,NA,752.919,2095.82,2687.86,2896.7,2983.045,NA
Q8N465,5106.386667,4498.65,4689.586667,4645.803333,5687.823333,5665.596667,4607.613333,6992.416667,5856.593333,4421.096667,6302.49,6407.47,2813.276667,4716.78,6330.723333,6054.72,4553.57,5602.963333,4144.583333,7385.59,4209.073333,5428.373333,5472.456667,5813.21,7353.716667,5186.333333,5094.226667,5126.463333,5185.413333,7613.743333,5332.286667,7942.65,7104.676667,7402.15,8167.24,10546.68667,6526.19,5597.786667,5335.143333,5632.41,7670.68,7761.323333,10629.83333,8472.723333,5665.216667,7500.42,8554.993333,8495.113333,7662.013333
Q8N475,NA,2147.83,2402.803333,1429.97,1753.247667,1865.213333,1395.615,2062.73,2652.37,996.7135,1574.275,2824.875,2844.443333,3813.39,1525.285,1933.15,3365.745,1320.2005,825.4355,953.04,NA,2613.23,7146.775,2814.126667,3118.843333,1653.903333,2430.873333,1843.82,1117.4225,4279.29,2512.24,3156.3,2357.53,1930.486667,1663.27,1615.733333,2865.81,5108.516667,3174.413333,2086.333333,1357.81,1196.66,1847.456667,3950.783333,2106.31,1091.608,3553.35,2283.603333,2254.553333
Q8N488,6095.496667,5915.466667,6290.043333,8223.363333,7931.456667,8868.296667,3703.333333,6285.973333,5132.56,6925.976667,5530.1,5577.47,6446.073333,7980.236667,5477.96,3492.896667,2364.773333,4220.14,6931.893333,7819.07,4674.67,6562.493333,5038.886667,7493.856667,936.05,8776.97,7275.82,5409.936667,4060.66,3004.55,4761.633333,7726.98,7265.223333,4165.503333,5306.743333,9215.276667,6602.95,5443.633333,6480.623333,7172.09,7171.933333,6435.38,3402.44,6585.446667,6336.22,7295.696667,5690.923333,6794.316667,4265.023333
Q8N490,1585.5,1489.36,1425.81,1957.293333,2148.15,1388.28,NA,NA,NA,2013.665,1662.59,NA,NA,NA,NA,1195.71,NA,2958.15,1752.252333,1417.86,965.002,1386.705,3228.026667,1245.61,1837.99,815.8925,567.334,2167.88,NA,NA,1596.84,4201.5,2849.365,2736.426667,2378.04,2297.13,1582.795,1880.1285,2003.575,2481.56,1339.576667,1625.18,2119.79,2372.803333,1681.76,1934.153,1446.665,NA,NA
Q8N4A0,708.1065,412.1643333,596.308,496.716,504.4693333,785.8576667,1384.76,451.05,694.033,332.053,620.842,NA,573.2625,541.452,424.662,1444.634667,NA,334.2825,NA,77.0179,709.12,502.3153333,1296.2135,NA,NA,599.9513333,263.92,246.029,541.937,257.622,655.768,1230.79,NA,782.0696667,NA,770.77,611.403,675.848,394.323,875.969,414.67,NA,NA,NA,360.5455,549.57,NA,NA,590.535
Q8N4C8,18326.9,19911.2,17117.96667,18194.06667,20150.4,19150.03333,16306.66667,17690.23333,18202.93333,18275.1,19446.4,16321.75,16353.16667,15677.56667,19287.06667,20787.26667,15474.46667,19015.56667,14821.03333,15392.8,16400.46667,15614.33333,15286.8,18518.9,11342.91,18351.63333,17298.3,17687.13333,16410.53333,16577.03333,16074.1,18657.13333,16176.16667,18832.33333,16841.76667,13923.33333,16598.83333,14172.1,16971.13333,18093.1,16604.86667,16787.33333,15342.86667,16609.1,17175.4,15151.23333,15433.63333,16249.43333,15722.2
Q8N4H5,8745,3792.88,9006.42,7242.5,6213.84,8643.6,3380.16,7322.74,7136.24,4775.825,4447.56,NA,8973.71,4958.25,NA,NA,7599.943333,5889.656667,9918.25,NA,12622.08,6383.816667,NA,10934.74667,NA,5187.78,8036.576667,7191.27,18672.66667,19471.63333,3839.9,NA,NA,6874.98,7395.7,6438.686667,14634.36667,9036.13,7007.06,NA,12460.15667,8049.795,15527.93333,9105.175,6258.52,13528,10158.97333,13425.63333,15096.53333
Q8N4L2,7743.99,9577.836667,10221.85,8827.223333,9903.753333,9893.253333,5395.68,8515.356667,6370.573333,9976.923333,9845.78,11781.35,5125.316667,10147.12,8641.82,7876.2,7569.706667,7388.853333,9193.68,10905.35667,8271.9,11774.1,4681.36,7325.296667,8763.21,8865.7,8043.92,10074.07667,5991.736667,14304.86667,9476.843333,9849.046667,8592.826667,10880.28333,13367.34,7722.806667,10916.44,10442.48,11416.52667,11658.63333,9787.47,14213.4,10112.96,15745.96667,9428.86,11535.29,12875.74667,9837.54,5720.506667
Q8N4N3,NA,NA,NA,NA,NA,NA,NA,NA,NA,11318.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3302.2,NA,NA,NA,NA,NA,NA,NA,NA,5788.06,NA
Q8N4P3,32169.06667,23593.83333,30825.8,35883.23333,23710.16667,21079.53333,31343.16667,27637.13333,27597.63333,32458.6,18967.13333,18175.7,24164.03333,29003.83333,22483.56667,21558.23333,22352.56667,25158.06667,30570.16667,25582.76667,25157.96667,23114.83333,23616.7,27646.36667,11502.71,23517.56667,21565.53333,33064.1,27529.13333,17045.63333,30207,30454.73333,30347.56667,28357.5,31192.7,33598.03333,28662.03333,23988.36667,22438.76667,32290,28219.6,29606.73333,24381.26667,37758.1,30337.16667,30016.4,28935.9,16611.3,31791.06667
Q8N4Q0,13666.96667,13338.9,14428.73333,12140.7,9751.276667,12249.66667,15977.73333,12621.2,14223.86667,13061.33333,10738.42333,13221.86667,11420.46667,12816.53333,13177.9,12047,14097.56667,12625.03333,12473.4,14955.4,13242.53333,13551.83333,16510.06667,13611.53333,4292.39,13367.86667,14220.33333,14413.4,13215.56667,13078,14627.16667,12415.1,13609.63333,13564.9,13314.4,15006.93333,14543.4,11097.08,13029.4,12844.56667,13291.06667,23663.63333,24809.73333,15059.43333,13921.4,13685.2,13899.6,14899.33333,10914.74
Q8N4Q1,2474.933333,1766.13,2153.47,2600.092667,2737.923333,2205.603333,2027.95,2187.6,2291.336667,2477.846667,1561.65,1579.23,706.642,2659.19,1423.065667,2044.82,1418.423333,2223.71,2332.903333,1364.120333,1877.5,2346.27,1130.946667,1617.746667,939.6425,2090.23,1217.447333,2470.45,2105.89,1745.651667,1730.41,2130.723333,2319.835667,1983.8,2077.183333,3213.31,2722.005,857.219,2015.693333,1907.75,2469.073333,2136.173333,1340.718667,2306.886667,2147.463333,1730.386667,2248.876667,1194.99,1300.752333
Q8N4T8,37524.33333,31349,34023.4,30132.53333,32985.3,33185.13333,33879.93333,33674.83333,28683.9,27632.93333,22265.73333,34058,27523.66667,22594.2,29299.63333,27614,33821.86667,33408.36667,40904.93333,41180.56667,31641.3,29765.53333,27318.26667,30690.03333,50149.16667,30147.33333,32376.36667,35657.63333,28999.13333,56353.8,40687.23333,36562.26667,39210.8,27611,33444.93333,24504.8,37886.6,24477.2,36469.86667,30159.06667,22809.6,42268.1,44452.33333,44692.96667,31144.03333,25409.4,36145.76667,30010.5,30921.7
Q8N4V1,17534.4,19702.6,14164.6,20259.63333,20089.26667,19350.86667,15486.3,18511.4,13833.4,19526.03333,13353.83333,11034.55333,17391.8,19431.2,20176.96667,16309.06667,12135.26667,14868.63333,20231.56667,14867,18922.86667,16709.53333,12987.76667,14384.86333,14145.27,18830.23333,14720.26667,17248.93333,20317,21290.13333,13688.06667,17499.76667,16557.23333,16578.3,17684.06667,24675.26667,17716.7,17651.8,16206.96667,18356.06667,19168.4,17254.76667,18122.46667,18333.03333,15619.46667,19742.43333,18460.26667,14977.23333,16557.5
Q8N4V2,10642.17333,10255.87667,11586.26667,10522.56667,10180.22,8542.193333,7742.445,11017.16667,8586.803333,12409.9,11793.5,10712.16,10592.60667,12298.73333,11993.76667,5800.895,9200.903333,8148.093333,11301.18667,11496.47667,8583.14,9888.936667,8118.753333,8159.053333,10609.68667,12189.83333,11714.26667,8185.106667,6527.353333,13135.4,10683.20667,12474.03333,10494.15333,10223.18667,11524.63667,7289.583333,10322.14333,10373.07667,13155.06667,11668.51667,9086.48,15690.6,13069.76667,12997.9,10619.13,11143.16667,11215.13333,11885.53333,7722.95
Q8N4X5,726.175,400.0975,NA,597.2945,1562.09,952.3266667,3085.463333,643.852,1625.92,888.8593333,1475.16,1033.41,1421.125,1364.07,397.807,1491.533333,NA,1094.03,1053.64,1295.069667,919.8216667,576.996,2165.62,1095.942333,535.827,1371.18,1373.81,1129.343,929.1295,725.01,NA,1756.346667,NA,895.361,NA,1136.885,1143.74,NA,968.6195,NA,973.7675,1435.298,509.989,NA,NA,NA,791.016,1154.69,899.161
Q8N4Y2,4635.03,NA,NA,1550.53,NA,2066.37,6296.01,NA,2882.005,NA,NA,NA,NA,2352.35,NA,4239.82,NA,NA,NA,NA,2738.32,NA,NA,NA,NA,NA,2285.23,3383.79,2848.27,NA,1907.65,NA,2588.24,NA,10005.4,1694.86,NA,NA,NA,NA,1807.03,NA,1273.6,NA,NA,NA,NA,NA,920.758
Q8N511,7008.906667,8502.696667,8084.31,9292.87,8740.463333,8272.13,6792.986667,8077.916667,5346.21,7000.523333,5545.896667,5317.17,5192.826667,5905.626667,7529.88,7316.703333,6914.12,7942.606667,7442.94,6573.126667,8549.393333,7805.66,6010.526667,9065.686667,5503.303333,8231.733333,8334.53,7027.7,9365.873333,8912.356667,8969.37,8105.006667,8106.84,7890.656667,10190.91,10034.73667,8609.656667,7689.51,7490.396667,6697.46,6299.95,7605.586667,7496.026667,7697.2,10232.33333,8228.963333,9891.14,4792.696667,9281.953333
Q8N556,2142.68,1938.546667,1936.355,2398.666667,3000.906667,2156.575,3988.74,2285.05,2976.245,NA,1900.558,NA,1655.805,1728.14,2275.636667,2392.95,1985.81,2061.47,1539.75,1961.955,1847.2,2265.598333,2095.646667,2283.326667,863.593,2562.333333,2819.05,1834.693333,2024.453333,1371.343333,1550.896667,2262.18,1385.495,2362.206667,1738.305,2365.803333,1888.89,964.503,769.0095,1494.855,2003.596667,1419.363333,1924.45,1486.3475,1802.0685,1854.77,1877.6,1303.13,2321.134333
